WIND,SOLAR,HYDRO
0.200125,0.062090909,0.200125
0.271125,0.007909091,0.271125
0.3275,0,0.3275
0.2905,0,0.2905
0.313375,0,0.313375
0.3375,0,0.3375
0.348,0,0.348
0.291125,0,0.291125
0.267125,0,0.267125
0.273125,0,0.273125
0.242875,0.003272727,0.242875
0.22475,0.026,0.22475
0.164375,0.100545455,0.164375
0.146125,0.23,0.146125
0.160625,0.333454545,0.160625
0.16375,0.457181818,0.16375
0.17625,0.520181818,0.17625
0.210375,0.467272727,0.210375
0.251625,0.394909091,0.251625
0.312375,0.398454545,0.312375
0.3645,0.373272727,0.3645
0.362,0.299727273,0.362
0.3115,0.194636364,0.3115
0.247125,0.116454545,0.247125
0.18225,0.037909091,0.18225
0.171,0.005636364,0.171
0.185875,0,0.185875
0.14575,0,0.14575
0.12625,0,0.12625
0.117,0,0.117
0.1035,0,0.1035
0.089375,0,0.089375
0.083625,0,0.083625
0.07875,0,0.07875
0.070625,0.003,0.070625
0.06425,0.017727273,0.06425
0.022875,0.109454545,0.022875
0.0085,0.262454545,0.0085
0.00775,0.402909091,0.00775
0.01275,0.487272727,0.01275
0.013625,0.549090909,0.013625
0.014625,0.610363636,0.014625
0.01725,0.625,0.01725
0.021,0.616272727,0.021
0.024,0.570363636,0.024
0.025875,0.479727273,0.025875
0.028,0.357363636,0.028
0.03625,0.214727273,0.03625
0.0565,0.063545455,0.0565
0.16125,0.006909091,0.16125
0.178,0,0.178
0.159,0,0.159
0.147625,0,0.147625
0.12675,0,0.12675
0.122625,0,0.122625
0.132875,0,0.132875
0.1465,0,0.1465
0.1845,0,0.1845
0.1835,0.005363636,0.1835
0.083375,0.048545455,0.083375
0.0515,0.159636364,0.0515
0.012625,0.303181818,0.012625
0.017375,0.431,0.017375
0.028875,0.509727273,0.028875
0.039625,0.560090909,0.039625
0.04775,0.574636364,0.04775
0.05275,0.572818182,0.05275
0.063875,0.545545455,0.063875
0.08,0.479909091,0.08
0.094,0.383727273,0.094
0.10775,0.265545455,0.10775
0.11175,0.143454545,0.11175
0.1065,0.036818182,0.1065
0.172375,0.003909091,0.172375
0.2065,0,0.2065
0.204875,0,0.204875
0.200375,0,0.200375
0.191375,0,0.191375
0.18175,0,0.18175
0.183875,0,0.183875
0.188375,0,0.188375
0.18325,0,0.18325
0.192125,0.003909091,0.192125
0.232375,0.033818182,0.232375
0.177,0.123272727,0.177
0.127125,0.248363636,0.127125
0.13,0.371545455,0.13
0.143375,0.451818182,0.143375
0.162875,0.509909091,0.162875
0.17275,0.525454545,0.17275
0.17775,0.525727273,0.17775
0.190125,0.498545455,0.190125
0.197375,0.431181818,0.197375
0.2055,0.333909091,0.2055
0.224375,0.219454545,0.224375
0.219375,0.116909091,0.219375
0.244375,0.027909091,0.244375
0.205875,0.002909091,0.205875
0.26025,0,0.26025
0.273,0,0.273
0.25475,0,0.25475
0.243375,0,0.243375
0.23225,0,0.23225
0.215375,0,0.215375
0.208375,0,0.208375
0.19525,0,0.19525
0.187375,0.002090909,0.187375
0.20875,0.026545455,0.20875
0.1665,0.109909091,0.1665
0.13175,0.250454545,0.13175
0.129,0.388818182,0.129
0.161,0.475818182,0.161
0.231125,0.497818182,0.231125
0.30325,0.473181818,0.30325
0.329125,0.424363636,0.329125
0.3405,0.372272727,0.3405
0.37675,0.305272727,0.37675
0.417125,0.243363636,0.417125
0.421375,0.170727273,0.421375
0.413875,0.085818182,0.413875
0.44625,0.019,0.44625
0.359125,0.002090909,0.359125
0.316875,0,0.316875
0.2605,0,0.2605
0.24925,0,0.24925
0.25525,0,0.25525
0.2605,0,0.2605
0.233875,0,0.233875
0.21175,0,0.21175
0.202875,0,0.202875
0.24125,0.001454545,0.24125
0.383625,0.018090909,0.383625
0.432375,0.071363636,0.432375
0.36425,0.156909091,0.36425
0.33275,0.272181818,0.33275
0.329125,0.373636364,0.329125
0.3245,0.497090909,0.3245
0.31825,0.592818182,0.31825
0.276625,0.647454545,0.276625
0.257125,0.642545455,0.257125
0.25475,0.593181818,0.25475
0.256875,0.497090909,0.256875
0.260125,0.365545455,0.260125
0.23825,0.207727273,0.23825
0.204875,0.059181818,0.204875
0.28,0.006272727,0.28
0.319,0,0.319
0.277625,0,0.277625
0.25675,0,0.25675
0.214875,0,0.214875
0.19275,0,0.19275
0.181125,0,0.181125
0.171375,0,0.171375
0.164375,0,0.164375
0.143,0.002909091,0.143
0.084375,0.031818182,0.084375
0.0335,0.122818182,0.0335
0.021875,0.245545455,0.021875
0.030125,0.348909091,0.030125
0.04025,0.447727273,0.04025
0.05375,0.524636364,0.05375
0.049125,0.614272727,0.049125
0.041375,0.650727273,0.041375
0.0455,0.638181818,0.0455
0.050875,0.558454545,0.050875
0.05175,0.471181818,0.05175
0.063875,0.329454545,0.063875
0.07275,0.211,0.07275
0.088375,0.065090909,0.088375
0.1795,0.005454545,0.1795
0.17725,0,0.17725
0.18975,0,0.18975
0.209125,0,0.209125
0.211875,0,0.211875
0.220625,0,0.220625
0.213,0,0.213
0.19675,0,0.19675
0.2005,0,0.2005
0.186375,0.004272727,0.186375
0.14325,0.051090909,0.14325
0.053875,0.178272727,0.053875
0.025375,0.340636364,0.025375
0.027875,0.488363636,0.027875
0.03175,0.582454545,0.03175
0.0315,0.638363636,0.0315
0.03275,0.661818182,0.03275
0.04225,0.664727273,0.04225
0.051875,0.644818182,0.051875
0.077,0.589363636,0.077
0.096875,0.494,0.096875
0.108875,0.358181818,0.108875
0.11975,0.205,0.11975
0.14525,0.057727273,0.14525
0.281125,0.004636364,0.281125
0.27075,0,0.27075
0.249875,0,0.249875
0.289,0,0.289
0.303875,0,0.303875
0.28375,0,0.28375
0.275375,0,0.275375
0.26075,0,0.26075
0.232375,0,0.232375
0.2105,0.003,0.2105
0.15575,0.030181818,0.15575
0.070625,0.136818182,0.070625
0.01925,0.292454545,0.01925
0.015375,0.438272727,0.015375
0.012875,0.526454545,0.012875
0.013625,0.574090909,0.013625
0.022625,0.583636364,0.022625
0.03975,0.575363636,0.03975
0.073,0.507272727,0.073
0.10325,0.476272727,0.10325
0.13725,0.379636364,0.13725
0.15775,0.255727273,0.15775
0.179,0.13,0.179
0.218875,0.032090909,0.218875
0.33525,0.003272727,0.33525
0.370625,0,0.370625
0.35,0,0.35
0.346125,0,0.346125
0.311,0,0.311
0.27625,0,0.27625
0.260125,0,0.260125
0.244625,0,0.244625
0.240375,0,0.240375
0.251125,0.000909091,0.251125
0.295,0.010454545,0.295
0.255375,0.068727273,0.255375
0.1745,0.162454545,0.1745
0.1605,0.266636364,0.1605
0.21025,0.340818182,0.21025
0.293375,0.352090909,0.293375
0.332375,0.332272727,0.332375
0.3785,0.285090909,0.3785
0.43325,0.257545455,0.43325
0.481,0.222,0.481
0.4975,0.147818182,0.4975
0.510875,0.083545455,0.510875
0.525875,0.033090909,0.525875
0.5845,0.013181818,0.5845
0.542875,0.001363636,0.542875
0.50525,0,0.50525
0.480875,0,0.480875
0.473625,0,0.473625
0.428125,0,0.428125
0.362,0,0.362
0.2745,0,0.2745
0.239125,0,0.239125
0.204625,0,0.204625
0.224625,0.001454545,0.224625
0.323375,0.025454545,0.323375
0.36925,0.139,0.36925
0.277125,0.299272727,0.277125
0.24675,0.428,0.24675
0.27975,0.522454545,0.27975
0.341375,0.585,0.341375
0.400625,0.594636364,0.400625
0.456375,0.597454545,0.456375
0.51,0.552545455,0.51
0.542125,0.516181818,0.542125
0.568125,0.436818182,0.568125
0.579875,0.312,0.579875
0.564625,0.192545455,0.564625
0.5125,0.057454545,0.5125
0.345625,0.004090909,0.345625
0.336875,0,0.336875
0.339625,0,0.339625
0.329875,0,0.329875
0.299375,0,0.299375
0.2675,0,0.2675
0.241875,0,0.241875
0.225125,0,0.225125
0.206125,0,0.206125
0.196625,0.002818182,0.196625
0.234,0.044545455,0.234
0.18175,0.166272727,0.18175
0.11325,0.329545455,0.11325
0.071375,0.483818182,0.071375
0.062625,0.578181818,0.062625
0.085625,0.640181818,0.085625
0.13525,0.652818182,0.13525
0.212625,0.646363636,0.212625
0.3,0.614636364,0.3
0.3695,0.546818182,0.3695
0.42325,0.447,0.42325
0.458375,0.328636364,0.458375
0.44325,0.168545455,0.44325
0.478625,0.039363636,0.478625
0.508125,0.002,0.508125
0.53875,0,0.53875
0.5535,0,0.5535
0.532375,0,0.532375
0.471875,0,0.471875
0.428625,0,0.428625
0.409625,0,0.409625
0.3805,0,0.3805
0.339,0,0.339
0.30525,0.001545455,0.30525
0.30925,0.035090909,0.30925
0.314625,0.153636364,0.314625
0.244875,0.314181818,0.244875
0.23125,0.463454545,0.23125
0.275125,0.559454545,0.275125
0.341625,0.621545455,0.341625
0.4085,0.642636364,0.4085
0.494125,0.638545455,0.494125
0.566125,0.601454545,0.566125
0.5965,0.547181818,0.5965
0.602625,0.469363636,0.602625
0.579625,0.343636364,0.579625
0.529375,0.205818182,0.529375
0.487125,0.058727273,0.487125
0.379875,0.004272727,0.379875
0.357875,0,0.357875
0.31075,0,0.31075
0.31375,0,0.31375
0.2835,0,0.2835
0.241125,0,0.241125
0.18275,0,0.18275
0.164625,0,0.164625
0.150125,0,0.150125
0.1415,0.001727273,0.1415
0.128375,0.036181818,0.128375
0.069375,0.141090909,0.069375
0.06175,0.306636364,0.06175
0.052125,0.468545455,0.052125
0.04675,0.56,0.04675
0.054,0.617181818,0.054
0.066,0.652,0.066
0.077625,0.663090909,0.077625
0.0935,0.630545455,0.0935
0.11575,0.553636364,0.11575
0.154125,0.446272727,0.154125
0.15575,0.300363636,0.15575
0.135125,0.134545455,0.135125
0.126,0.022090909,0.126
0.23175,0.001363636,0.23175
0.22675,0,0.22675
0.20575,0,0.20575
0.195375,0,0.195375
0.19425,0,0.19425
0.203125,0,0.203125
0.21975,0,0.21975
0.248875,0,0.248875
0.265,0,0.265
0.26875,0.000636364,0.26875
0.269875,0.017727273,0.269875
0.172,0.095181818,0.172
0.1215,0.238272727,0.1215
0.142375,0.398818182,0.142375
0.156625,0.505181818,0.156625
0.201,0.564909091,0.201
0.275625,0.587454545,0.275625
0.340125,0.576181818,0.340125
0.40475,0.570727273,0.40475
0.452875,0.522272727,0.452875
0.450875,0.409909091,0.450875
0.46775,0.269909091,0.46775
0.490125,0.131818182,0.490125
0.581875,0.025545455,0.581875
0.632,0.001,0.632
0.613375,0,0.613375
0.582125,0,0.582125
0.536625,0,0.536625
0.52475,0,0.52475
0.5195,0,0.5195
0.419375,0,0.419375
0.350625,0,0.350625
0.289,0,0.289
0.28125,0,0.28125
0.28025,0.007545455,0.28025
0.23225,0.057454545,0.23225
0.159,0.150454545,0.159
0.158375,0.232272727,0.158375
0.167,0.271181818,0.167
0.178625,0.296181818,0.178625
0.194375,0.298545455,0.194375
0.215625,0.291727273,0.215625
0.229875,0.250727273,0.229875
0.228125,0.205090909,0.228125
0.226875,0.173272727,0.226875
0.217625,0.135818182,0.217625
0.1965,0.082636364,0.1965
0.176625,0.017363636,0.176625
0.137,0.001272727,0.137
0.124625,0,0.124625
0.104125,0,0.104125
0.097,0,0.097
0.11125,0,0.11125
0.124875,0,0.124875
0.136125,0,0.136125
0.135875,0,0.135875
0.1335,0,0.1335
0.1305,0.000181818,0.1305
0.143,0.013909091,0.143
0.099625,0.078454545,0.099625
0.07375,0.184090909,0.07375
0.07075,0.309272727,0.07075
0.052375,0.396272727,0.052375
0.043125,0.467272727,0.043125
0.036375,0.472090909,0.036375
0.037625,0.492,0.037625
0.049375,0.470545455,0.049375
0.062125,0.416727273,0.062125
0.075,0.312636364,0.075
0.090375,0.213,0.090375
0.088125,0.113272727,0.088125
0.083125,0.026545455,0.083125
0.10575,0.001818182,0.10575
0.170375,0,0.170375
0.16675,0,0.16675
0.20925,0,0.20925
0.232875,0,0.232875
0.269125,0,0.269125
0.310875,0,0.310875
0.326875,0,0.326875
0.3395,0,0.3395
0.33975,0.000636364,0.33975
0.374625,0.028818182,0.374625
0.324125,0.147545455,0.324125
0.241375,0.302181818,0.241375
0.247875,0.436545455,0.247875
0.26875,0.512909091,0.26875
0.3145,0.553636364,0.3145
0.37025,0.544090909,0.37025
0.45775,0.515636364,0.45775
0.517875,0.469545455,0.517875
0.565875,0.382272727,0.565875
0.578125,0.299727273,0.578125
0.57525,0.199,0.57525
0.5985,0.090818182,0.5985
0.648375,0.015363636,0.648375
0.595625,0.000727273,0.595625
0.56625,0,0.56625
0.53825,0,0.53825
0.542625,0,0.542625
0.527,0,0.527
0.501125,0,0.501125
0.444875,0,0.444875
0.365,0,0.365
0.321625,0,0.321625
0.306625,0,0.306625
0.311375,0.005909091,0.311375
0.245,0.049090909,0.245
0.15475,0.145272727,0.15475
0.151375,0.231,0.151375
0.1985,0.271181818,0.1985
0.231625,0.297909091,0.231625
0.251375,0.319636364,0.251375
0.2885,0.355727273,0.2885
0.363,0.371272727,0.363
0.43825,0.350454545,0.43825
0.481375,0.303909091,0.481375
0.510375,0.220909091,0.510375
0.511625,0.11,0.511625
0.592125,0.018909091,0.592125
0.5595,0.000818182,0.5595
0.5165,0,0.5165
0.490875,0,0.490875
0.494125,0,0.494125
0.47225,0,0.47225
0.448,0,0.448
0.437625,0,0.437625
0.440625,0,0.440625
0.432,0,0.432
0.457125,0,0.457125
0.5125,0.017909091,0.5125
0.49,0.085545455,0.49
0.42275,0.162636364,0.42275
0.456375,0.264818182,0.456375
0.499625,0.376454545,0.499625
0.562125,0.447363636,0.562125
0.567375,0.479545455,0.567375
0.548625,0.492818182,0.548625
0.5785,0.488454545,0.5785
0.633375,0.446181818,0.633375
0.67975,0.376,0.67975
0.677,0.262545455,0.677
0.6025,0.139818182,0.6025
0.49875,0.037,0.49875
0.376125,0.001363636,0.376125
0.30375,0,0.30375
0.243875,0,0.243875
0.18975,0,0.18975
0.161,0,0.161
0.134375,0,0.134375
0.108,0,0.108
0.100625,0,0.100625
0.094625,0,0.094625
0.09775,0,0.09775
0.099625,0.007181818,0.099625
0.060625,0.034090909,0.060625
0.037,0.082545455,0.037
0.0405,0.164090909,0.0405
0.052125,0.274636364,0.052125
0.054625,0.333727273,0.054625
0.067875,0.337363636,0.067875
0.10475,0.338454545,0.10475
0.164375,0.345272727,0.164375
0.213125,0.324181818,0.213125
0.25675,0.263454545,0.25675
0.25425,0.161818182,0.25425
0.2305,0.071,0.2305
0.234625,0.012454545,0.234625
0.231,0.000818182,0.231
0.255875,0,0.255875
0.24875,0,0.24875
0.26875,0,0.26875
0.291,0,0.291
0.29175,0,0.29175
0.269,0,0.269
0.219625,0,0.219625
0.1425,0,0.1425
0.09825,0,0.09825
0.0785,0.005090909,0.0785
0.056875,0.032818182,0.056875
0.03875,0.092,0.03875
0.062125,0.185363636,0.062125
0.097375,0.265272727,0.097375
0.10975,0.353363636,0.10975
0.135125,0.457909091,0.135125
0.167375,0.484090909,0.167375
0.2075,0.441636364,0.2075
0.2385,0.395818182,0.2385
0.25875,0.334090909,0.25875
0.23625,0.240545455,0.23625
0.187875,0.127636364,0.187875
0.154375,0.026909091,0.154375
0.22575,0.001090909,0.22575
0.253875,0,0.253875
0.262625,0,0.262625
0.261,0,0.261
0.226375,0,0.226375
0.22775,0,0.22775
0.249125,0,0.249125
0.284625,0,0.284625
0.29375,0,0.29375
0.281375,0,0.281375
0.246,0.010181818,0.246
0.220375,0.099545455,0.220375
0.200125,0.256272727,0.200125
0.182375,0.415818182,0.182375
0.175,0.540181818,0.175
0.17475,0.606545455,0.17475
0.1775,0.636545455,0.1775
0.19875,0.646,0.19875
0.200875,0.624090909,0.200875
0.20875,0.567727273,0.20875
0.22,0.423727273,0.22
0.20125,0.310909091,0.20125
0.1495,0.174727273,0.1495
0.1245,0.040181818,0.1245
0.26925,0.001,0.26925
0.255625,0,0.255625
0.233375,0,0.233375
0.223125,0,0.223125
0.195,0,0.195
0.171875,0,0.171875
0.16475,0,0.16475
0.165375,0,0.165375
0.188375,0,0.188375
0.202125,0,0.202125
0.14825,0.023636364,0.14825
0.091125,0.146090909,0.091125
0.06175,0.306454545,0.06175
0.0715,0.450272727,0.0715
0.0775,0.548727273,0.0775
0.089125,0.613636364,0.089125
0.104125,0.644636364,0.104125
0.11475,0.647727273,0.11475
0.1275,0.624727273,0.1275
0.130375,0.564272727,0.130375
0.1205,0.466363636,0.1205
0.1075,0.317090909,0.1075
0.087625,0.169909091,0.087625
0.098,0.029454545,0.098
0.236875,0.000909091,0.236875
0.26775,0,0.26775
0.2715,0,0.2715
0.27875,0,0.27875
0.28325,0,0.28325
0.262375,0,0.262375
0.23625,0,0.23625
0.21875,0,0.21875
0.202375,0,0.202375
0.19225,0,0.19225
0.145125,0.02,0.145125
0.05325,0.141272727,0.05325
0.010875,0.306,0.010875
0.005125,0.454818182,0.005125
0.00375,0.552636364,0.00375
0.004625,0.614818182,0.004625
0.0075,0.638727273,0.0075
0.013,0.639090909,0.013
0.018125,0.608818182,0.018125
0.0205,0.550818182,0.0205
0.0235,0.447727273,0.0235
0.024,0.291545455,0.024
0.028375,0.149818182,0.028375
0.076375,0.022,0.076375
0.21325,0.001,0.21325
0.280375,0,0.280375
0.3145,0,0.3145
0.277625,0,0.277625
0.238625,0,0.238625
0.213,0,0.213
0.2115,0,0.2115
0.2105,0,0.2105
0.207375,0,0.207375
0.21825,0,0.21825
0.189,0.013454545,0.189
0.100125,0.119363636,0.100125
0.03725,0.276181818,0.03725
0.05625,0.43,0.05625
0.07525,0.524454545,0.07525
0.13525,0.589,0.13525
0.20575,0.617272727,0.20575
0.250875,0.618909091,0.250875
0.284125,0.579909091,0.284125
0.291375,0.512545455,0.291375
0.2895,0.408727273,0.2895
0.274875,0.27,0.274875
0.246625,0.137,0.246625
0.264625,0.020727273,0.264625
0.305625,0.000818182,0.305625
0.377625,0,0.377625
0.4035,0,0.4035
0.417,0,0.417
0.395625,0,0.395625
0.395625,0,0.395625
0.421625,0,0.421625
0.43175,0,0.43175
0.44125,0,0.44125
0.42725,0,0.42725
0.465125,0.014727273,0.465125
0.35975,0.118181818,0.35975
0.326125,0.26,0.326125
0.36,0.384090909,0.36
0.39125,0.455454545,0.39125
0.4565,0.493,0.4565
0.52975,0.524545455,0.52975
0.615625,0.537,0.615625
0.679125,0.502727273,0.679125
0.7015,0.423909091,0.7015
0.676375,0.324727273,0.676375
0.631,0.220363636,0.631
0.5985,0.106454545,0.5985
0.6065,0.018,0.6065
0.549,0.000818182,0.549
0.504375,0,0.504375
0.474625,0,0.474625
0.438875,0,0.438875
0.405,0,0.405
0.403,0,0.403
0.373375,0,0.373375
0.349625,0,0.349625
0.323375,0,0.323375
0.282875,0,0.282875
0.2715,0.007909091,0.2715
0.200875,0.073363636,0.200875
0.113,0.220272727,0.113
0.094375,0.366272727,0.094375
0.101875,0.469090909,0.101875
0.143375,0.546909091,0.143375
0.21925,0.559090909,0.21925
0.277375,0.536090909,0.277375
0.352375,0.480545455,0.352375
0.3785,0.393,0.3785
0.372,0.305727273,0.372
0.335,0.206909091,0.335
0.285,0.106636364,0.285
0.27,0.015818182,0.27
0.3105,0.000818182,0.3105
0.3785,0,0.3785
0.402,0,0.402
0.39,0,0.39
0.3765,0,0.3765
0.372625,0,0.372625
0.341625,0,0.341625
0.30325,0,0.30325
0.2795,0,0.2795
0.259,0,0.259
0.290125,0.008,0.290125
0.20275,0.088272727,0.20275
0.138875,0.251545455,0.138875
0.184875,0.406636364,0.184875
0.259,0.492090909,0.259
0.361625,0.538545455,0.361625
0.427375,0.555272727,0.427375
0.479,0.532181818,0.479
0.5275,0.506,0.5275
0.504125,0.460545455,0.504125
0.454125,0.372181818,0.454125
0.38875,0.259181818,0.38875
0.29975,0.120363636,0.29975
0.271375,0.018,0.271375
0.277375,0.000727273,0.277375
0.252375,0,0.252375
0.227125,0,0.227125
0.215625,0,0.215625
0.2,0,0.2
0.2045,0,0.2045
0.189625,0,0.189625
0.16575,0,0.16575
0.138375,0,0.138375
0.137,0,0.137
0.117375,0.008909091,0.117375
0.08425,0.079454545,0.08425
0.055,0.209,0.055
0.043125,0.326454545,0.043125
0.047375,0.376909091,0.047375
0.075625,0.435363636,0.075625
0.131625,0.436,0.131625
0.2025,0.405090909,0.2025
0.247375,0.377,0.247375
0.282375,0.340545455,0.282375
0.27975,0.266272727,0.27975
0.234625,0.180272727,0.234625
0.1805,0.084272727,0.1805
0.12575,0.019636364,0.12575
0.1625,0.000818182,0.1625
0.169625,0,0.169625
0.168,0,0.168
0.1785,0,0.1785
0.1935,0,0.1935
0.160375,0,0.160375
0.15225,0,0.15225
0.1525,0,0.1525
0.1385,0,0.1385
0.13225,0.000545455,0.13225
0.117375,0.022,0.117375
0.072125,0.079636364,0.072125
0.055875,0.202,0.055875
0.045125,0.377090909,0.045125
0.038375,0.483545455,0.038375
0.03875,0.575181818,0.03875
0.042,0.617454545,0.042
0.04725,0.611363636,0.04725
0.04975,0.583090909,0.04975
0.055875,0.524545455,0.055875
0.061625,0.423272727,0.061625
0.06625,0.296272727,0.06625
0.078375,0.148909091,0.078375
0.125125,0.041636364,0.125125
0.272625,0.001090909,0.272625
0.257125,0,0.257125
0.239625,0,0.239625
0.239375,0,0.239375
0.238875,0,0.238875
0.233125,0,0.233125
0.228375,0,0.228375
0.207875,0,0.207875
0.20275,0,0.20275
0.1965,0.000818182,0.1965
0.105125,0.026636364,0.105125
0.05175,0.104181818,0.05175
0.01,0.245727273,0.01
0.004375,0.426090909,0.004375
0.001375,0.530363636,0.001375
0.00125,0.577,0.00125
0.00325,0.592363636,0.00325
0.011,0.576727273,0.011
0.02775,0.518363636,0.02775
0.052125,0.472727273,0.052125
0.084,0.384181818,0.084
0.100375,0.278545455,0.100375
0.121375,0.142727273,0.121375
0.176,0.033363636,0.176
0.209875,0.000818182,0.209875
0.200625,0,0.200625
0.187125,0,0.187125
0.19375,0,0.19375
0.17325,0,0.17325
0.144125,0,0.144125
0.14475,0,0.14475
0.1445,0,0.1445
0.160875,0,0.160875
0.15075,0,0.15075
0.146,0.019363636,0.146
0.09275,0.070727273,0.09275
0.056625,0.187454545,0.056625
0.0605,0.339272727,0.0605
0.068,0.442454545,0.068
0.08825,0.527818182,0.08825
0.125125,0.568454545,0.125125
0.17625,0.584090909,0.17625
0.21825,0.578,0.21825
0.25775,0.516181818,0.25775
0.292125,0.426545455,0.292125
0.30525,0.293818182,0.30525
0.270625,0.139181818,0.270625
0.21275,0.031909091,0.21275
0.255375,0.000818182,0.255375
0.205125,0,0.205125
0.195875,0,0.195875
0.18975,0,0.18975
0.194625,0,0.194625
0.179125,0,0.179125
0.170375,0,0.170375
0.16175,0,0.16175
0.14675,0,0.14675
0.115125,0.000181818,0.115125
0.110125,0.019545455,0.110125
0.087375,0.065636364,0.087375
0.064625,0.183363636,0.064625
0.062125,0.394818182,0.062125
0.084,0.500090909,0.084
0.10925,0.572727273,0.10925
0.12825,0.600727273,0.12825
0.1495,0.612818182,0.1495
0.175625,0.592909091,0.175625
0.216125,0.532727273,0.216125
0.25325,0.435090909,0.25325
0.285375,0.289090909,0.285375
0.262375,0.147090909,0.262375
0.168875,0.038181818,0.168875
0.16525,0.000818182,0.16525
0.154875,0,0.154875
0.13275,0,0.13275
0.112875,0,0.112875
0.13325,0,0.13325
0.172,0,0.172
0.208625,0,0.208625
0.225,0,0.225
0.25225,0,0.25225
0.263125,0.000181818,0.263125
0.241625,0.029818182,0.241625
0.18825,0.11,0.18825
0.13025,0.250545455,0.13025
0.0755,0.421090909,0.0755
0.042,0.531454545,0.042
0.026375,0.598454545,0.026375
0.025375,0.610272727,0.025375
0.03225,0.619818182,0.03225
0.04275,0.574818182,0.04275
0.0585,0.501454545,0.0585
0.07675,0.410909091,0.07675
0.0955,0.302909091,0.0955
0.102625,0.158090909,0.102625
0.12525,0.036909091,0.12525
0.241,0.000545455,0.241
0.267,0,0.267
0.299875,0,0.299875
0.318,0,0.318
0.31275,0,0.31275
0.3285,0,0.3285
0.333,0,0.333
0.318375,0,0.318375
0.30575,0,0.30575
0.295625,0.000181818,0.295625
0.316,0.014363636,0.316
0.26375,0.063272727,0.26375
0.132,0.152636364,0.132
0.110625,0.277636364,0.110625
0.140125,0.330181818,0.140125
0.17675,0.355272727,0.17675
0.225125,0.358545455,0.225125
0.269625,0.361545455,0.269625
0.264875,0.343090909,0.264875
0.247,0.312181818,0.247
0.216875,0.254181818,0.216875
0.187375,0.162454545,0.187375
0.163125,0.070272727,0.163125
0.16925,0.012181818,0.16925
0.18575,9.09091E-05,0.18575
0.176875,0,0.176875
0.149125,0,0.149125
0.116625,0,0.116625
0.1035,0,0.1035
0.099625,0,0.099625
0.093875,0,0.093875
0.09525,0,0.09525
0.102,0,0.102
0.1045,0,0.1045
0.115625,0.001909091,0.115625
0.12875,0.037,0.12875
0.14725,0.121818182,0.14725
0.141375,0.276454545,0.141375
0.15425,0.369818182,0.15425
0.1815,0.448363636,0.1815
0.224125,0.463272727,0.224125
0.284125,0.437181818,0.284125
0.3465,0.392363636,0.3465
0.36825,0.331272727,0.36825
0.366,0.205272727,0.366
0.355125,0.090363636,0.355125
0.3855,0.027363636,0.3855
0.4235,0.006,0.4235
0.396625,0.000181818,0.396625
0.365875,0,0.365875
0.340125,0,0.340125
0.34875,0,0.34875
0.301125,0,0.301125
0.295375,0,0.295375
0.23225,0,0.23225
0.237875,0,0.237875
0.246125,0,0.246125
0.2345,0,0.2345
0.237,0.017454545,0.237
0.25025,0.091545455,0.25025
0.163125,0.234090909,0.163125
0.152,0.387454545,0.152
0.1965,0.476,0.1965
0.28175,0.516363636,0.28175
0.430375,0.54,0.430375
0.572625,0.552727273,0.572625
0.6715,0.541454545,0.6715
0.740125,0.484272727,0.740125
0.75975,0.380272727,0.75975
0.70525,0.245636364,0.70525
0.64475,0.102363636,0.64475
0.722625,0.020090909,0.722625
0.67375,0.000363636,0.67375
0.601,0,0.601
0.498,0,0.498
0.45075,0,0.45075
0.40725,0,0.40725
0.341375,0,0.341375
0.28725,0,0.28725
0.245,0,0.245
0.2225,0,0.2225
0.235625,0,0.235625
0.271625,0.024272727,0.271625
0.30775,0.112727273,0.30775
0.284875,0.266454545,0.284875
0.359375,0.452727273,0.359375
0.427375,0.555636364,0.427375
0.497625,0.615272727,0.497625
0.556375,0.640909091,0.556375
0.611125,0.643909091,0.611125
0.662375,0.608636364,0.662375
0.711375,0.534181818,0.711375
0.719,0.430090909,0.719
0.701875,0.278181818,0.701875
0.65775,0.130727273,0.65775
0.608125,0.021272727,0.608125
0.54375,9.09091E-05,0.54375
0.537375,0,0.537375
0.540375,0,0.540375
0.487,0,0.487
0.4205,0,0.4205
0.350625,0,0.350625
0.309,0,0.309
0.290625,0,0.290625
0.286875,0,0.286875
0.27075,0,0.27075
0.278125,0.021636364,0.278125
0.327875,0.107363636,0.327875
0.37725,0.257818182,0.37725
0.388375,0.447545455,0.388375
0.468,0.549181818,0.468
0.576,0.601818182,0.576
0.68025,0.606727273,0.68025
0.751875,0.629909091,0.751875
0.8025,0.602272727,0.8025
0.820625,0.529545455,0.820625
0.8015,0.416181818,0.8015
0.745,0.278272727,0.745
0.657875,0.136272727,0.657875
0.525625,0.027636364,0.525625
0.366125,0.000181818,0.366125
0.359,0,0.359
0.340875,0,0.340875
0.31125,0,0.31125
0.285375,0,0.285375
0.256375,0,0.256375
0.2365,0,0.2365
0.219875,0,0.219875
0.219625,0,0.219625
0.222,0,0.222
0.26075,0.022363636,0.26075
0.230875,0.112545455,0.230875
0.183875,0.263090909,0.183875
0.2285,0.447,0.2285
0.287125,0.549545455,0.287125
0.338,0.604,0.338
0.37625,0.612272727,0.37625
0.41675,0.610363636,0.41675
0.443625,0.574,0.443625
0.440875,0.475,0.440875
0.44175,0.391454545,0.44175
0.44775,0.291909091,0.44775
0.410875,0.148909091,0.410875
